asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,signal_timestamp,entry_timestamp,exit_timestamp,signal,raw_entry_price,raw_exit_price,target_price,position_size,cost_paid,trade_r,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-04-12 13:00:00,2022-04-12 13:30:00,2022-04-12 14:30:00,short,,,3074.2,3026.92887854337,2967.9077557863666,3116.716897685453,r_trailing_stop,3,0.006670917780457398,0.006584151336976688,8.67664434807099e-05,,,,,1.0973585561627812,1.3618114950049467,-0.021168054326504034,,,,,,,,2022-04-12 13:00:00,2022-04-12 13:30:00,2022-04-12 14:30:00,-1.0,3074.2,3026.92887854337,2967.9077557863666,0.43383221740354844,8.676644348070969e-05,1.0973585561627812,1.3618114950049467,-0.021168054326504034,False,False,3026.92887854337,True,0.75,0.5,21.257757086739293,3026.92887854337,adverse_first,volatility_stop,0.006,,8.67664434807099e-05,4.338322174035495e-05,4.338322174035495e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-12 18:00:00,2022-04-12 18:30:00,2022-04-12 23:30:00,long,,,3010.9,3025.3652708107497,3121.2436304209755,2966.76254783161,r_trailing_stop,11,0.0019663940848550676,0.0018845343529834673,8.185973187160031e-05,,,,,0.31408905883057786,0.5777406430872848,-0.9787606188772886,,,,,,,,2022-04-12 18:00:00,2022-04-12 18:30:00,2022-04-12 23:30:00,1.0,3010.9,3025.3652708107497,3121.2436304209755,0.40929865935800136,8.185973187160027e-05,0.31408905883057786,0.5777406430872848,-0.9787606188772886,False,False,3025.3652708107497,True,0.75,0.5,22.069458378501164,3025.3652708107497,adverse_first,volatility_stop,0.006,,8.185973187160031e-05,4.092986593580016e-05,4.092986593580016e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-13 02:30:00,2022-04-13 03:00:00,2022-04-13 12:00:00,short,,,3046.2,3024.421854706482,2936.977869469486,3089.888852212205,r_trailing_stop,19,0.0029908973375272273,0.002907227480918388,8.366985660883917e-05,,,,,0.484537913486398,0.7976863258097546,-0.552772590195303,,,,,,,,2022-04-13 02:30:00,2022-04-13 03:00:00,2022-04-13 12:00:00,-1.0,3046.2,3024.421854706482,2936.977869469486,0.41834928304419555,8.366985660883912e-05,0.484537913486398,0.7976863258097546,-0.552772590195303,False,False,3024.421854706482,True,0.75,0.5,21.84370941296446,3024.421854706482,adverse_first,volatility_stop,0.006,,8.366985660883917e-05,4.183492830441959e-05,4.183492830441959e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-13 13:00:00,2022-04-13 13:30:00,2022-04-13 14:00:00,long,,,3015.5,3077.9063147316447,3113.938485820079,2976.1246056719683,r_trailing_stop,2,0.009509438439408923,0.009417538407377399,9.190003203152393e-05,,,,,1.5695897345628997,2.1320421403433434,-0.06349142764572209,,,,,,,,2022-04-13 13:00:00,2022-04-13 13:30:00,2022-04-13 14:00:00,1.0,3015.5,3077.9063147316447,3113.938485820079,0.4595001601576199,9.190003203152398e-05,1.5695897345628997,2.1320421403433434,-0.06349142764572209,False,False,3077.9063147316447,True,0.75,0.5,19.687370536710862,3077.9063147316447,adverse_first,volatility_stop,0.006,,9.190003203152393e-05,4.5950016015761964e-05,4.5950016015761964e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-18 13:30:00,2022-04-18 14:00:00,2022-04-18 15:30:00,short,,,2923.2,2917.247046295672,2847.7372794270514,2953.385088229179,r_trailing_stop,4,0.0011832903039666895,0.0010670792803855482,0.00011621102358114134,,,,,0.1778465467309247,0.5963209338112795,-0.7338060379955648,,,,,,,,2022-04-18 13:30:00,2022-04-18 14:00:00,2022-04-18 15:30:00,-1.0,2923.2,2917.247046295672,2847.7372794270514,0.5810551179057072,0.00011621102358114144,0.1778465467309247,0.5963209338112795,-0.7338060379955648,False,False,2917.247046295672,True,0.75,0.5,15.094092591344186,2917.247046295672,adverse_first,volatility_stop,0.006,,0.00011621102358114134,5.810551179057067e-05,5.810551179057067e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-18 16:00:00,2022-04-18 16:30:00,2022-04-18 17:00:00,short,,,2915.5,2946.465077717323,2838.087305706693,2946.465077717323,stop_loss,2,-0.006,-0.006112985345360292,0.00011298534536029192,,,,,-1.018830890893382,0.058130001042858814,-1.6728522522332183,,,,,,,,2022-04-18 16:00:00,2022-04-18 16:30:00,2022-04-18 17:00:00,-1.0,2915.5,2946.465077717323,2838.087305706693,0.5649267268014592,0.00011298534536029184,-1.018830890893382,0.058130001042858814,-1.6728522522332183,False,False,2946.465077717323,False,0.75,0.5,15.482273282810418,,adverse_first,volatility_stop,0.006,,0.00011298534536029192,5.649267268014596e-05,5.649267268014596e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-19 15:00:00,2022-04-19 15:30:00,2022-04-19 17:00:00,long,,,3119.6,3085.9037315722553,3203.840671069361,3085.9037315722553,stop_loss,4,-0.006,-0.006111095981088449,0.00011109598108844862,,,,,-1.0185159968480748,0.2047704485378214,-1.1143667163181212,,,,,,,,2022-04-19 15:00:00,2022-04-19 15:30:00,2022-04-19 17:00:00,1.0,3119.6,3085.9037315722553,3203.840671069361,0.5554799054422442,0.00011109598108844885,-1.0185159968480748,0.2047704485378214,-1.1143667163181212,False,False,3085.9037315722553,False,0.75,0.5,16.84867381595951,,adverse_first,volatility_stop,0.006,,0.00011109598108844862,5.554799054422431e-05,5.554799054422431e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-19 19:00:00,2022-04-19 19:30:00,2022-04-20 00:00:00,long,,,3113.2,3079.4779957316814,3197.505010670796,3079.4779957316814,stop_loss,10,-0.006,-0.006110783450778156,0.00011078345077815584,,,,,-1.018463908463026,0.12158233441220115,-1.3463019469057067,,,,,,,,2022-04-19 19:00:00,2022-04-19 19:30:00,2022-04-20 00:00:00,1.0,3113.2,3079.4779957316814,3197.505010670796,0.5539172538907771,0.00011078345077815542,-1.018463908463026,0.12158233441220115,-1.3463019469057067,False,False,3079.4779957316814,False,0.75,0.5,16.859918989097345,,adverse_first,volatility_stop,0.006,,0.00011078345077815584,5.539172538907792e-05,5.539172538907792e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-20 03:30:00,2022-04-20 04:00:00,2022-04-20 06:30:00,long,,,3092.8,3097.05,3172.586249615252,3060.8855001538996,r_trailing_stop,6,0.0007990098583079203,0.0006827191434949968,0.00011629071481292349,,,,,0.1137865239158328,0.502906204934971,-0.40420498714399367,,,,,,,,2022-04-20 03:30:00,2022-04-20 04:00:00,2022-04-20 06:30:00,1.0,3092.8,3097.05,3172.586249615252,0.5814535740646175,0.0001162907148129235,0.1137865239158328,0.502906204934971,-0.40420498714399367,False,False,3100.871633094456,True,0.75,0.5,15.956733811089217,3100.871633094456,adverse_first,volatility_stop,0.006,,0.00011629071481292349,5.8145357406461746e-05,5.8145357406461746e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-20 07:00:00,2022-04-20 07:30:00,2022-04-20 09:00:00,long,,,3092.1,3097.2419865188026,3169.177640775824,3061.2689436896703,r_trailing_stop,4,0.0010006766814045255,0.0008803266044349981,0.0001203500769695274,,,,,0.14672110073916636,0.6519400372690325,-0.15244369030668398,,,,,,,,2022-04-20 07:00:00,2022-04-20 07:30:00,2022-04-20 09:00:00,1.0,3092.1,3097.2419865188026,3169.177640775824,0.6017503848476371,0.00012035007696952743,0.14672110073916636,0.6519400372690325,-0.15244369030668398,False,False,3097.2419865188026,True,0.75,0.5,15.416026962394817,3097.2419865188026,adverse_first,volatility_stop,0.006,,0.0001203500769695274,6.01750384847637e-05,6.01750384847637e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-20 09:00:00,2022-04-20 09:30:00,2022-04-20 11:00:00,long,,,3110.1,3127.110060108902,3185.4981889444402,3079.940724422224,r_trailing_stop,4,0.003384045495065563,0.00326029849091835,0.00012374700414721296,,,,,0.5433830818197248,0.8140115944326839,-0.3813088935224357,,,,,,,,2022-04-20 09:00:00,2022-04-20 09:30:00,2022-04-20 11:00:00,1.0,3110.1,3127.110060108902,3185.4981889444402,0.6187350207360646,0.0001237470041472129,0.5433830818197248,0.8140115944326839,-0.3813088935224357,False,False,3127.110060108902,True,0.75,0.5,15.079879782195988,3127.110060108902,adverse_first,volatility_stop,0.006,,0.00012374700414721296,6.187350207360648e-05,6.187350207360648e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-20 11:30:00,2022-04-20 12:00:00,2022-04-20 13:30:00,long,,,3154.7,3123.045932530239,3233.8351686744018,3123.045932530239,stop_loss,4,-0.006,-0.006119594109149367,0.00011959410914936727,,,,,-1.0199323515248946,0.2558912849900986,-1.9507761540910962,,,,,,,,2022-04-20 11:30:00,2022-04-20 12:00:00,2022-04-20 13:30:00,1.0,3154.7,3123.045932530239,3233.8351686744018,0.5979705457468354,0.00011959410914936708,-1.0199323515248946,0.2558912849900986,-1.9507761540910962,False,False,3123.045932530239,False,0.75,0.5,15.82728488869882,,adverse_first,volatility_stop,0.006,,0.00011959410914936727,5.9797054574683636e-05,5.9797054574683636e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-20 22:00:00,2022-04-20 22:30:00,2022-04-21 02:30:00,long,,,3089.55,3097.0622712611557,3176.4174491242275,3054.8030203503095,r_trailing_stop,9,0.0012971955554512522,0.0011904967851587677,0.00010669877029248443,,,,,0.19841613085979462,0.4662275732545291,-0.5252255069071143,,,,,,,,2022-04-20 22:00:00,2022-04-20 22:30:00,2022-04-21 02:30:00,1.0,3089.55,3097.0622712611557,3176.4174491242275,0.5334938514624219,0.00010669877029248438,0.19841613085979462,0.4662275732545291,-0.5252255069071143,False,False,3097.0622712611557,True,0.75,0.5,17.375457477688123,3097.0622712611557,adverse_first,volatility_stop,0.006,,0.00010669877029248443,5.334938514624222e-05,5.334938514624222e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-21 04:30:00,2022-04-21 05:00:00,2022-04-21 08:00:00,long,,,3084.65,3097.743958341929,3165.7051644512453,3052.227934219502,r_trailing_stop,7,0.0024231568273120683,0.002308988284657809,0.0001141685426542592,,,,,0.3848313807763015,0.7972965132761132,-0.5212499448497653,,,,,,,,2022-04-21 04:30:00,2022-04-21 05:00:00,2022-04-21 08:00:00,1.0,3084.65,3097.743958341929,3165.7051644512453,0.570842713271297,0.0001141685426542594,0.3848313807763015,0.7972965132761132,-0.5212499448497653,False,False,3097.743958341929,True,0.75,0.5,16.212083316142895,3097.743958341929,adverse_first,volatility_stop,0.006,,0.0001141685426542592,5.70842713271296e-05,5.70842713271296e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-21 08:00:00,2022-04-21 08:30:00,2022-04-21 10:30:00,long,,,3100.2,3118.05,3179.812262479495,3068.3550950082017,r_trailing_stop,5,0.0033631753659678753,0.003246351654263972,0.00011682371170390312,,,,,0.5410586090439954,1.2576580150047665,-0.466322634777029,,,,,,,,2022-04-21 08:00:00,2022-04-21 08:30:00,2022-04-21 10:30:00,1.0,3100.2,3118.05,3179.812262479495,0.5841185585195146,0.00011682371170390291,0.5410586090439954,1.2576580150047665,-0.466322634777029,False,False,3120.538516694491,True,0.75,0.5,15.922966611017602,3120.538516694491,adverse_first,volatility_stop,0.006,,0.00011682371170390312,5.841185585195156e-05,5.841185585195156e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-21 10:30:00,2022-04-21 11:00:00,2022-04-21 12:00:00,long,,,3129.7,3151.4768316143045,3211.929059582576,3096.8083761669695,r_trailing_stop,3,0.0039724700230402,0.0038582877613475277,0.00011418226169267187,,,,,0.643047960224588,1.0656208455358298,-0.06384604210057444,,,,,,,,2022-04-21 10:30:00,2022-04-21 11:00:00,2022-04-21 12:00:00,1.0,3129.7,3151.4768316143045,3211.929059582576,0.5709113084633582,0.00011418226169267165,0.643047960224588,1.0656208455358298,-0.06384604210057444,False,False,3151.4768316143045,True,0.75,0.5,16.44633677139044,3151.4768316143045,adverse_first,volatility_stop,0.006,,0.00011418226169267187,5.7091130846335936e-05,5.7091130846335936e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-21 12:00:00,2022-04-21 12:30:00,2022-04-21 13:00:00,long,,,3151.0,3163.0,3233.9988596984185,3117.8004561206326,r_trailing_stop,2,0.0021687044937007288,0.0020548113627065433,0.00011389313099418544,,,,,0.3424685604510906,0.8494092600327962,-0.16717097138943984,,,,,,,,2022-04-21 12:00:00,2022-04-21 12:30:00,2022-04-21 13:00:00,1.0,3151.0,3163.0,3233.9988596984185,0.5694656549709272,0.00011389313099418543,0.3424685604510906,0.8494092600327962,-0.16717097138943984,False,False,3170.8999822653714,True,0.75,0.5,16.600035469256998,3170.8999822653714,adverse_first,volatility_stop,0.006,,0.00011389313099418544,5.694656549709272e-05,5.694656549709272e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-21 13:00:00,2022-04-21 13:30:00,2022-04-21 14:00:00,long,,,3165.3,3155.7,3250.1927174464336,3131.3429130214267,r_trailing_stop,2,-0.0016962585759004107,-0.001808116227364941,0.00011185765146453025,,,,,-0.30135270456082347,0.3946157103657005,-0.6037031389923193,,,,,,,,2022-04-21 13:00:00,2022-04-21 13:30:00,2022-04-21 14:00:00,1.0,3165.3,3155.7,3250.1927174464336,0.5592882573226517,0.00011185765146453036,-0.30135270456082347,0.3946157103657005,-0.6037031389923193,False,False,3170.210996451478,True,0.75,0.5,16.97800709704372,3170.210996451478,adverse_first,volatility_stop,0.006,,0.00011185765146453025,5.592882573226513e-05,5.592882573226513e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-25 00:30:00,2022-04-25 01:00:00,2022-04-25 02:00:00,long,,,2856.8,2861.5080838811587,2931.7165420327337,2826.8333831869068,r_trailing_stop,3,0.0009426657491281801,0.0008282664486872267,0.00011439930044095342,,,,,0.1380444081145378,0.43882164216328745,-0.47886620266490565,,,,,,,,2022-04-25 00:30:00,2022-04-25 01:00:00,2022-04-25 02:00:00,1.0,2856.8,2861.5080838811587,2931.7165420327337,0.5719965022047669,0.00011439930044095339,0.1380444081145378,0.43882164216328745,-0.47886620266490565,False,False,2861.5080838811587,True,0.75,0.5,14.9838322376823,2861.5080838811587,adverse_first,volatility_stop,0.006,,0.00011439930044095342,5.719965022047671e-05,5.719965022047671e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-25 03:00:00,2022-04-25 03:30:00,2022-04-25 06:00:00,long,,,2874.8500000000004,2844.7665721200874,2950.0585696997823,2844.7665721200874,stop_loss,6,-0.006000000000000064,-0.006114675096660293,0.00011467509666022828,,,,,-1.0191125161100487,0.1545701513325379,-1.3362838889394735,,,,,,,,2022-04-25 03:00:00,2022-04-25 03:30:00,2022-04-25 06:00:00,1.0,2874.8500000000004,2844.7665721200874,2950.0585696997823,0.5733754833011407,0.00011467509666022816,-1.0191125161100487,0.1545701513325379,-1.3362838889394735,False,False,2844.7665721200874,False,0.75,0.5,15.04197592848348,,adverse_first,volatility_stop,0.006,,0.00011467509666022828,5.733754833011414e-05,5.733754833011414e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-25 11:00:00,2022-04-25 11:30:00,2022-04-25 12:00:00,long,,,2840.0,2856.7473547528457,2917.523723151535,2808.990510739386,r_trailing_stop,2,0.00324043158765279,0.0031305297453051765,0.00010990184234761346,,,,,0.5217549575508628,1.0271049526911604,-0.020961325565114052,,,,,,,,2022-04-25 11:00:00,2022-04-25 11:30:00,2022-04-25 12:00:00,1.0,2840.0,2856.7473547528457,2917.523723151535,0.5495092117380668,0.00010990184234761336,0.5217549575508628,1.0271049526911604,-0.020961325565114052,False,False,2856.7473547528457,True,0.75,0.5,15.505290494308651,2856.7473547528457,adverse_first,volatility_stop,0.006,,0.00010990184234761346,5.495092117380673e-05,5.495092117380673e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-25 12:00:00,2022-04-25 12:30:00,2022-04-25 14:00:00,long,,,2868.25,2857.6,2946.7374240279896,2836.855030388804,r_trailing_stop,4,-0.0020353579185250583,-0.002144990131667019,0.00010963221314196081,,,,,-0.3574983552778365,0.7724167374684172,-0.8122320332142119,,,,,,,,2022-04-25 12:00:00,2022-04-25 12:30:00,2022-04-25 14:00:00,1.0,2868.25,2857.6,2946.7374240279896,0.5481610657098032,0.00010963221314196063,-0.3574983552778365,0.7724167374684172,-0.8122320332142119,False,False,2884.6511205073944,True,0.75,0.5,15.697758985211712,2884.6511205073944,adverse_first,volatility_stop,0.006,,0.00010963221314196081,5.4816106570980405e-05,5.4816106570980405e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-28 01:00:00,2022-04-28 01:30:00,2022-04-28 02:00:00,short,,,2894.9,2881.352133331493,2788.380504263891,2937.5077982944435,r_trailing_stop,2,0.0019078009957074666,0.0018262694418826584,8.15315538248082e-05,,,,,0.3043782403137764,0.5679711453937348,-0.0023469882041041814,,,,,,,,2022-04-28 01:00:00,2022-04-28 01:30:00,2022-04-28 02:00:00,-1.0,2894.9,2881.352133331493,2788.380504263891,0.4076577691240407,8.153155382480815e-05,0.3043782403137764,0.5679711453937348,-0.0023469882041041814,False,False,2881.352133331493,True,0.75,0.5,21.304266662986,2881.352133331493,adverse_first,volatility_stop,0.006,,8.15315538248082e-05,4.07657769124041e-05,4.07657769124041e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-29 16:30:00,2022-04-29 17:00:00,2022-04-29 17:30:00,long,,,2814.95,2824.667259752468,2919.2792577903483,2773.2182968838606,r_trailing_stop,2,0.001397104698855715,0.0013161604826419844,8.094421621373062e-05,,,,,0.21936008044033073,0.4996201554960475,-0.22165402581958554,,,,,,,,2022-04-29 16:30:00,2022-04-29 17:00:00,2022-04-29 17:30:00,1.0,2814.95,2824.667259752468,2919.2792577903483,0.40472108106865273,8.094421621373056e-05,0.21936008044033073,0.4996201554960475,-0.22165402581958554,False,False,2824.667259752468,True,0.75,0.5,20.865480495063707,2824.667259752468,adverse_first,volatility_stop,0.006,,8.094421621373062e-05,4.047210810686531e-05,4.047210810686531e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-29 17:30:00,2022-04-29 18:00:00,2022-04-29 19:30:00,long,,,2823.1,2780.967832067609,2928.430419830978,2780.967832067609,stop_loss,4,-0.005999999999999955,-0.006080406970878744,8.04069708787887e-05,,,,,-1.013401161813124,0.14240900230028827,-1.1107902179422422,,,,,,,,2022-04-29 17:30:00,2022-04-29 18:00:00,2022-04-29 19:30:00,1.0,2823.1,2780.967832067609,2928.430419830978,0.4020348543939421,8.040697087878842e-05,-1.013401161813124,0.14240900230028827,-1.1107902179422422,False,False,2780.967832067609,False,0.75,0.5,21.065710248956478,,adverse_first,volatility_stop,0.006,,8.04069708787887e-05,4.020348543939435e-05,4.020348543939435e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-04-29 20:00:00,2022-04-29 20:30:00,2022-04-30 00:30:00,long,,,2809.5,2818.51957125319,2916.8119296482764,2766.5752281406894,r_trailing_stop,9,0.0012607504984886728,0.001182208438648494,7.854205984017884e-05,,,,,0.197034739774749,0.46010727942206037,-0.37041548064864815,,,,,,,,2022-04-29 20:00:00,2022-04-29 20:30:00,2022-04-30 00:30:00,1.0,2809.5,2818.51957125319,2916.8119296482764,0.39271029920089473,7.854205984017895e-05,0.197034739774749,0.46010727942206037,-0.37041548064864815,False,False,2818.51957125319,True,0.75,0.5,21.460857493619944,2818.51957125319,adverse_first,volatility_stop,0.006,,7.854205984017884e-05,3.927102992008942e-05,3.927102992008942e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-05-02 16:00:00,2022-05-02 16:30:00,2022-05-02 17:30:00,long,,,2830.7,2793.6228413180447,2923.392896704888,2793.6228413180447,stop_loss,3,-0.006,-0.006091615434427914,9.161543442791353e-05,,,,,-1.015269239071319,0.06607841827946356,-1.2231250077442053,,,,,,,,2022-05-02 16:00:00,2022-05-02 16:30:00,2022-05-02 17:30:00,1.0,2830.7,2793.6228413180447,2923.392896704888,0.4580771721395663,9.161543442791326e-05,-1.015269239071319,0.06607841827946356,-1.2231250077442053,False,False,2793.6228413180447,False,0.75,0.5,18.537924074431512,,adverse_first,volatility_stop,0.006,,9.161543442791353e-05,4.580771721395677e-05,4.580771721395677e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-05-06 07:30:00,2022-05-06 08:00:00,2022-05-06 08:30:00,long,,,2729.95,2727.1,2820.9947482182642,2693.532100712694,r_trailing_stop,2,-0.0004695493242236502,-0.0005595034419544853,8.995411773083512e-05,,,,,-0.09325057365908088,0.3857992985580474,-0.361086176230471,,,,,,,,2022-05-06 07:30:00,2022-05-06 08:00:00,2022-05-06 08:30:00,1.0,2729.95,2727.1,2820.9947482182642,0.44977058865417563,8.995411773083513e-05,-0.09325057365908088,0.3857992985580474,-0.361086176230471,False,False,2734.8953582325516,True,0.75,0.5,18.20928353489707,2734.8953582325516,adverse_first,volatility_stop,0.006,,8.995411773083512e-05,4.497705886541756e-05,4.497705886541756e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-05-06 08:30:00,2022-05-06 09:00:00,2022-05-06 10:00:00,long,,,2718.8,2728.157062211678,2810.7276894517245,2682.0289242193103,r_trailing_stop,3,0.0015268080163036576,0.0014380817571248785,8.872625917877904e-05,,,,,0.2396802928541464,0.5044725944553721,-0.05575034062714931,,,,,,,,2022-05-06 08:30:00,2022-05-06 09:00:00,2022-05-06 10:00:00,1.0,2718.8,2728.157062211678,2810.7276894517245,0.4436312958938951,8.872625917877903e-05,0.2396802928541464,0.5044725944553721,-0.05575034062714931,False,False,2728.157062211678,True,0.75,0.5,18.385875576643922,2728.157062211678,adverse_first,volatility_stop,0.006,,8.872625917877904e-05,4.436312958938952e-05,4.436312958938952e-05,0.0,0.0,fractional_return,R,False
