trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
42,ETHUSD,long,2022-07-08 23:30:00,2022-07-08 23:30:00,2022-07-09 11:30:00,1213.2,1209.45,1213.2,1209.45,24,1.0,-0.003090999010880502,-0.003291359862759635,0.0001,0.00010036085187913332,0.0,0.00020036085187913333,1.0,1.0,0.0,2.0,-0.3159720469625411,-0.2967698505523987,0.019202196410142404,1.0723283933293302,-0.7439030920513352,18,7,position_exit,12.636054481342564,atr_48,0.00020036085187913333,-0.2967698505523987,-0.3159720469625411,1.0723283933293302,-0.7439030920513352,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,1.3883004402918713,-0.294659778597787,-0.294659778597787,0.7439030920513352,0.5952246785163879,True
43,ETHUSD,long,2022-07-11 21:00:00,2022-07-11 21:00:00,2022-07-12 09:00:00,1130.1999999999998,1064.75,1130.1999999999998,1064.75,24,1.0,-0.057910104406299956,-0.0580986191298003,0.0001,8.85147235003437e-05,0.0,0.0001885147235003437,1.0,1.0,0.0,2.0,-7.936989463379402,-7.909672391608597,0.027317071770805376,0.47735990751499163,-8.465585195296892,1,22,position_exit,8.274678995483553,atr_48,0.0001885147235003437,-7.909672391608597,-7.936989463379402,0.47735990751499163,-8.465585195296892,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,8.414349370894394,-16.626845569619057,-16.626845569619057,8.465585195296892,0.588596522808075,True
44,ETHUSD,long,2022-07-12 22:00:00,2022-07-12 22:00:00,2022-07-13 10:00:00,1046.85,1069.0,1046.85,1069.0,24,1.0,0.021158714237952125,0.020954115421980113,0.0001,0.00010459881597201246,0.0,0.00020459881597201246,1.0,1.0,0.0,2.0,2.451062423588945,2.4744518586063906,0.023389435017445503,3.518972169124198,-1.3740748469913484,21,3,position_exit,8.951477444574312,atr_48,0.00020459881597201246,2.4744518586063906,2.451062423588945,3.518972169124198,-1.3740748469913484,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.0679097455352529,0.6965279365079394,0.6965279365079394,1.3740748469913484,0.6001636981964111,True
45,ETHUSD,long,2022-07-15 00:00:00,2022-07-15 00:00:00,2022-07-15 12:00:00,1183.85,1218.25,1183.85,1218.25,24,1.0,0.029057735354986347,0.028852584453689323,0.0001,0.00010515090129702429,0.0,0.0002051509012970243,1.0,1.0,0.0,2.0,2.824094064106171,2.843666591398187,0.019572527292015897,3.7777780007818875,-0.264527124781211,18,1,position_exit,12.09705810943404,atr_48,0.0002051509012970243,2.843666591398187,2.824094064106171,3.7777780007818875,-0.264527124781211,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.9536839366757164,0.7475542669584258,0.7475542669584258,0.264527124781211,0.6291432976722717,True
46,ETHUSD,long,2022-07-16 10:30:00,2022-07-16 10:30:00,2022-07-16 22:30:00,1197.9,1357.55,1197.9,1357.55,24,1.0,0.13327489773770762,0.1330488467355373,0.0001,0.00012605100217032438,0.0,0.00022605100217032437,1.0,1.0,0.0,2.0,12.988692319874518,13.0082131950218,0.019520875147280462,18.19031378508374,-0.17518107340618902,11,1,position_exit,12.273015333197137,atr_48,0.00022605100217032437,13.0082131950218,12.988692319874518,18.19031378508374,-0.17518107340618902,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,5.201621465209223,0.7140444344904808,0.7140444344904808,0.17518107340618902,0.5992333889007568,True
47,ETHUSD,short,2022-07-17 11:30:00,2022-07-17 11:30:00,2022-07-17 23:30:00,1363.05,1338.15,1363.05,1338.15,24,1.0,0.01635763753010222,0.016154969129163144,0.0001,0.00010266840093907667,0.0,0.00020266840093907668,1.0,1.0,0.0,2.0,1.5776233385387655,1.5950866547212377,0.01746331618247225,2.7994091088882946,-1.1402627491581572,12,11,position_exit,15.610437167347166,atr_48,0.00020266840093907668,1.5950866547212377,1.5776233385387655,2.7994091088882946,-1.1402627491581572,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.2217857703495292,0.563555835240271,0.563555835240271,1.1402627491581572,0.23220929503440857,True
48,ETHUSD,short,2022-07-19 22:00:00,2022-07-19 22:00:00,2022-07-20 10:00:00,1562.85,1595.05,1562.85,1595.05,24,1.0,-0.022036830026453735,-0.02223526786747565,0.0001,9.843784102191452e-05,0.0,0.00019843784102191453,1.0,1.0,0.0,2.0,-1.44997503722534,-1.4360352380219696,0.013939799203370387,2.2923046967182903,-1.9979620702914413,5,24,position_exit,22.422848094140864,atr_48,0.00019843784102191453,-1.4360352380219696,-1.44997503722534,2.2923046967182903,-1.9979620702914413,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,3.7422797339436302,-0.6325402723735433,-0.6325402723735433,1.9979620702914413,0.40640896558761597,True
49,ETHUSD,long,2022-07-24 22:30:00,2022-07-24 22:30:00,2022-07-25 10:30:00,1605.35,1547.05,1605.35,1547.05,24,1.0,-0.03631606814713306,-0.03650863335440868,0.0001,9.256520727561898e-05,0.0,0.000192565207275619,1.0,1.0,0.0,2.0,-3.3784651477641483,-3.3599611558548803,0.01850399190926805,0.6051388016548246,-6.062914469913089,2,11,position_exit,17.35139107141451,atr_48,0.000192565207275619,-3.3599611558548803,-3.3784651477641483,0.6051388016548246,-6.062914469913089,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,3.983603949418973,-5.582959047619043,-5.582959047619043,6.062914469913089,0.6694898009300232,True
50,ETHUSD,long,2022-07-26 21:00:00,2022-07-26 21:00:00,2022-07-27 09:00:00,1384.95,1460.25,1384.95,1460.25,24,1.0,0.054370193869814676,0.0541592798364563,0.0001,0.0001109140333583781,0.0,0.0002109140333583781,1.0,1.0,0.0,2.0,4.620339396385224,4.637398000264284,0.017058603879059827,5.530389647061524,-1.0869863838600942,22,1,position_exit,16.237553903225177,atr_48,0.0002109140333583781,4.637398000264284,4.620339396385224,5.530389647061524,-1.0869863838600942,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.9100502506763002,0.8354455456570155,0.8354455456570155,1.0869863838600942,0.6004132628440857,True
51,ETHUSD,long,2022-07-27 21:30:00,2022-07-27 21:30:00,2022-07-28 09:30:00,1607.15,1619.45,1607.15,1619.45,24,1.0,0.007653299318670204,0.007452332455278654,0.0001,0.00010096686339154956,0.0,0.00020096686339154957,1.0,1.0,0.0,2.0,0.6507522870947838,0.6682144138462138,0.017462126751430027,3.713207738730799,-0.2987950631019667,10,23,position_exit,18.407265310548564,atr_48,0.00020096686339154957,0.6682144138462138,0.6507522870947838,3.713207738730799,-0.2987950631019667,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.062455451636015,0.17525340160936315,0.17525340160936315,0.2987950631019667,0.6234062910079956,True
52,ETHUSD,short,2022-07-28 22:00:00,2022-07-28 22:00:00,2022-07-29 10:00:00,1748.75,1720.35,1748.75,1720.35,24,1.0,0.015498464489687835,0.01529588330758802,0.0001,0.00010258118209981468,0.0,0.00020258118209981468,1.0,1.0,0.0,2.0,1.3276152473185618,1.3441688763503767,0.016553629031814888,2.6173429176822482,-0.15145564803948075,20,17,position_exit,21.12829756712595,atr_48,0.00020258118209981468,1.3441688763503767,1.3276152473185618,2.6173429176822482,-0.15145564803948075,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.2897276703636864,0.5072377938517179,0.5072377938517179,0.15145564803948075,0.4073794186115265,True
53,ETHUSD,short,2022-07-29 23:00:00,2022-07-29 23:00:00,2022-07-30 11:00:00,1761.8000000000002,1700.15,1761.8000000000002,1700.15,24,1.0,0.035325616921119796,0.03511771429311983,0.0001,0.00010790262799996739,0.0,0.0002079026279999674,1.0,1.0,0.0,2.0,2.8255382671207325,2.841780436701856,0.016242169581123515,3.8005644283222786,-0.1889910752713274,22,1,reversal,21.694146107765633,atr_48,0.0002079026279999674,2.841780436701856,2.8255382671207325,3.8005644283222786,-0.1889910752713274,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.9750261612015461,0.7434522741055171,0.7434522741055171,0.1889910752713274,0.36321479082107544,True
54,ETHUSD,long,2022-07-30 11:00:00,2022-07-30 11:00:00,2022-07-30 23:00:00,1700.15,1684.45,1700.15,1684.45,24,1.0,-0.00923447931064958,-0.00943352233773509,0.0001,9.904302708551036e-05,0.0,0.00019904302708551036,1.0,1.0,0.0,2.0,-0.8173892156581813,-0.800061513964341,0.017327701693840392,2.2880740112738027,-1.314750768170706,9,22,position_exit,19.62349110158522,atr_48,0.00019904302708551036,-0.800061513964341,-0.8173892156581813,2.2880740112738027,-1.314750768170706,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,3.105463226931984,-0.3572389755011156,-0.3572389755011156,1.314750768170706,0.5696796774864197,True
55,ETHUSD,long,2022-08-02 09:30:00,2022-08-02 09:30:00,2022-08-02 21:30:00,1570.65,1657.05,1570.65,1657.05,24,1.0,0.055009072676916126,0.05479925596791135,0.0001,0.00010981670900477311,0.0,0.00020981670900477312,1.0,1.0,0.0,2.0,5.780341173072495,5.801433816646838,0.021092643574343456,7.208147224734243,-0.5035966854728167,15,1,position_exit,14.892870061204638,atr_48,0.00020981670900477312,5.801433816646838,5.780341173072495,7.208147224734243,-0.5035966854728167,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.4278060516617481,0.8019177456916622,0.8019177456916622,0.5035966854728167,0.5680820941925049,True
56,ETHUSD,short,2022-08-04 00:30:00,2022-08-04 00:30:00,2022-08-04 12:30:00,1641.05,1617.55,1641.05,1617.55,24,1.0,0.013909957043949817,0.013707002778435173,0.0001,0.00010295426551464323,0.0,0.00020295426551464324,1.0,1.0,0.0,2.0,1.5704572117054307,1.5927014906952646,0.022244278989833735,2.3246664310998937,-1.504594599720636,21,9,position_exit,14.75480505122244,atr_48,0.00020295426551464324,1.5927014906952646,1.5704572117054307,2.3246664310998937,-1.504594599720636,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.754209219394463,0.6755623906705548,0.6755623906705548,1.504594599720636,0.40804025530815125,True
57,ETHUSD,long,2022-08-11 20:00:00,2022-08-11 20:00:00,2022-08-12 08:00:00,1896.35,1894.5,1896.35,1894.5,24,1.0,-0.0009755583093837839,-0.0011750711147726633,0.0001,9.95128053888795e-05,0.0,0.0001995128053888795,1.0,1.0,0.0,2.0,-0.13229844537044444,-0.10979025597407231,0.022508189396372134,1.068229517585621,-2.243281986929801,13,8,position_exit,16.85031138315953,atr_48,0.0001995128053888795,-0.10979025597407231,-0.13229844537044444,1.068229517585621,-2.243281986929801,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,1.2005279629560652,-0.12384833333332827,-0.12384833333332827,2.243281986929801,0.623070240020752,True
58,ETHUSD,long,2022-08-12 20:30:00,2022-08-12 20:30:00,2022-08-13 09:30:00,1933.1,2003.55,1933.1,2003.55,26,1.0,0.03644405359267533,0.03623714239537579,0.0001,0.00010691119729954188,0.0,0.00020691119729954188,1.0,1.0,0.0,2.0,4.88023028110295,4.907160107087366,0.02692982598441613,6.101734923787845,-1.0169558206312994,19,3,position_exit,14.356572531279296,atr_48,0.00020691119729954188,4.907160107087366,4.88023028110295,6.101734923787845,-1.0169558206312994,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.221504642684895,0.799810273972602,0.799810273972602,1.0169558206312994,0.6485178470611572,True
59,ETHUSD,short,2022-08-17 05:00:00,2022-08-17 05:00:00,2022-08-17 17:00:00,1912.55,1843.05,1912.55,1843.05,24,1.0,0.03647740781849862,0.03626997043064728,0.0001,0.00010743738785133913,0.0,0.00020743738785133914,1.0,1.0,0.0,2.0,4.9515367556126515,4.978939549382932,0.027402793770280074,6.6696298136338195,-3.1664622745715945,17,3,position_exit,13.958795705525995,atr_48,0.00020743738785133914,4.978939549382932,4.9515367556126515,6.6696298136338195,-3.1664622745715945,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.718093058021168,0.7424005370569288,0.7424005370569288,3.1664622745715945,0.34685859084129333,True
60,ETHUSD,short,2022-08-21 09:00:00,2022-08-21 09:00:00,2022-08-21 23:30:00,1608.15,1617.95,1608.15,1617.95,29,1.0,-0.006801748114114159,-0.007000148719279009,0.0001,9.840060516485014e-05,0.0,0.00019840060516485014,1.0,1.0,0.0,2.0,-0.6535584710460343,-0.6327906687214544,0.020767802324579834,1.7434028628040152,-2.4762777699456975,26,24,position_exit,15.486954034579446,atr_48,0.00019840060516485014,-0.6327906687214544,-0.6535584710460343,1.7434028628040152,-2.4762777699456975,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,False,False,True,2.3969613338500495,-0.3748751851851835,-0.3748751851851835,2.4762777699456975,0.38967496156692505,True
61,ETHUSD,long,2022-08-26 13:00:00,2022-08-26 13:00:00,2022-08-27 01:00:00,1688.95,1510.95,1688.95,1510.95,24,1.0,-0.10539092335474709,-0.10557012039580815,0.0001,7.919704106106326e-05,0.0,0.00017919704106106327,1.0,1.0,0.0,2.0,-13.752348829204657,-13.72630047506156,0.026048354143095757,0.994771214203889,-15.61173893919221,2,21,position_exit,12.967805879187685,atr_48,0.00017919704106106327,-13.72630047506156,-13.752348829204657,0.994771214203889,-15.61173893919221,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,14.747120043408545,-13.824634883721078,-13.824634883721078,15.61173893919221,0.5763076543807983,True
62,ETHUSD,long,2022-08-27 16:00:00,2022-08-27 16:00:00,2022-08-28 04:00:00,1453.15,1485.05,1453.15,1485.05,24,1.0,0.02195231049788382,0.021747472674534807,0.0001,0.00010483782334901334,0.0,0.00020483782334901335,1.0,1.0,0.0,2.0,2.175847845203373,2.1958535162829125,0.020005671079539364,3.951159618640734,-0.04130132005548754,21,1,position_exit,14.527380703426616,atr_48,0.00020483782334901335,2.1958535162829125,2.175847845203373,3.951159618640734,-0.04130132005548754,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.7753117734373607,0.5506858885017412,0.5506858885017412,0.04130132005548754,0.5703566670417786,True
63,ETHUSD,short,2022-08-28 16:30:00,2022-08-28 16:30:00,2022-08-29 04:30:00,1481.35,1449.85,1481.35,1449.85,24,1.0,0.021011780107541345,0.02080763369028693,0.0001,0.00010414641725441384,0.0,0.00020414641725441385,1.0,1.0,0.0,2.0,2.596752181908632,2.6214075602539153,0.024655378345283408,4.901616041236674,-1.1234603829659637,15,5,position_exit,12.016445087595933,atr_48,0.00020414641725441385,2.6214075602539153,2.596752181908632,4.901616041236674,-1.1234603829659637,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.304863859328042,0.5297747028862492,0.5297747028862492,1.1234603829659637,0.35418862104415894,True
64,ETHUSD,long,2022-08-29 23:00:00,2022-08-29 23:00:00,2022-08-30 11:00:00,1544.05,1581.75,1544.05,1581.75,24,1.0,0.024416307762053835,0.024211195139082653,0.0001,0.00010511262297118193,0.0,0.00020511262297118193,1.0,1.0,0.0,2.0,2.914152541252641,2.9382202279527494,0.024067686700108424,4.797014722294201,-1.5665312090676373,22,5,position_exit,12.830896622840319,atr_48,0.00020511262297118193,2.9382202279527494,2.914152541252641,4.797014722294201,-1.5665312090676373,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.8828621810415602,0.6074929325751434,0.6074929325751434,1.5665312090676373,0.5745095014572144,True
65,ETHUSD,long,2022-09-06 01:00:00,2022-09-06 01:00:00,2022-09-06 13:00:00,1659.0500000000002,1663.0,1659.0500000000002,1663.0,24,1.0,0.0023808806244538516,0.002180239690786401,0.0001,0.00010064093366745083,0.0,0.00020064093366745084,1.0,1.0,0.0,2.0,0.3492092776403397,0.38123388950810977,0.03202461186777006,2.6300312630623752,-3.3104613696528697,22,2,position_exit,10.361093566724456,atr_48,0.00020064093366745084,0.38123388950810977,0.3492092776403397,2.6300312630623752,-3.3104613696528697,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.2808219854220355,0.1327776146788935,0.1327776146788935,3.3104613696528697,0.6225283145904541,True
66,ETHUSD,short,2022-09-07 16:00:00,2022-09-07 16:00:00,2022-09-08 04:00:00,1543.9,1637.35,1543.9,1637.35,24,1.0,-0.05915858126605811,-0.05934719846237679,0.0001,8.861719631868556e-05,0.0,0.00018861719631868556,1.0,1.0,0.0,2.0,-7.033118345916888,-7.009955861477007,0.02316248443988095,0.03375580671658618,-8.480208776243733,1,12,reversal,13.331039716462605,atr_48,0.00018861719631868556,-7.009955861477007,-7.033118345916888,0.03375580671658618,-8.480208776243733,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,7.066874152633474,-208.35284444442297,-208.35284444442297,8.480208776243733,0.40151268243789673,True
67,ETHUSD,long,2022-09-08 04:00:00,2022-09-08 04:00:00,2022-09-08 16:00:00,1637.35,1621.35,1637.35,1621.35,24,1.0,-0.009771887501144993,-0.009970442300974103,0.0001,9.855479982910928e-05,0.0,0.00019855479982910929,1.0,1.0,0.0,2.0,-1.150309183150639,-1.127238141023087,0.023071042127551893,1.2258714783626135,-2.966045358566991,22,6,position_exit,14.193983877690938,atr_48,0.00019855479982910929,-1.127238141023087,-1.150309183150639,1.2258714783626135,-2.966045358566991,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,2.3761806615132524,-0.9383603448275813,-0.9383603448275813,2.966045358566991,0.7357545495033264,True
